chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
Good evening, trustees and superintendent. My name is Crystal Garrett, and I'm the president of the
Madison High School FFA Alumni Chapter. For those who may be unaware of what FFA stands for, it's
Future Farmers of America. And it's the integral component of high school quality education,
agriculture education programs, and the largest CTSO in Texas. I'm here to express my deep concern
about the lack of support and resources, not only for Madison.

[01:44:30–01:45:00]
High School's agriculture program, but many of our programs district wide. I'm joined by two of the
amazing young leaders and officers of the Madison High School FFA, President Cindy Hernandez and Mr.
Christian Rivera, our treasurer. They missed their fall meeting to be here this evening. In addition
to our students, our teachers are extraordinary, sacrificing their time, health, and personal
finances to give students opportunities this district should be providing. I've personally seen them
at the barn before school, after school, and every weekend. This summer on unpaid time, Madison sent
the largest group of inner city students to the state FFA convention in Fort Worth, Texas, and
earned a national chapter gold rating.

[01:45:00–01:45:30]
and award less than one percent of Texas programs achieved. This was because of the teacher
sacrifices, not HIV. Our students deserve better. Our the pictures that you see, they're in
tramples, cycle. Thank you. Thank you. Our students deserve better. Thank you. Thank you. I'm a data
scientist. I've spent an

[01:45:30–01:46:00]
Scientist, I've spent nearly 20 years studying the science of community engagement in underserved
communities, and I got into this work because I was raised by a single mom who literally struggled
to keep the lights on. And as a data scientist, I also know how to spot data manipulation. Recently,
this board eliminated on-campus wraparound specialists, a program that research shows improves
educational outcomes for students in underserved communities. Access to resources inside of schools
is what creates those positive outcomes, even test scores. Eliminating this program in a district
where 80% of students are considered economically disadvantaged.",,,,,,0,5
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
and forcing families to travel is exactly what the original research warned against. And now HISD is
inviting business leaders to come and adopt schools in underserved communities, but to fund pep
rallies and beautification, what our kids need are operating. Thank you.

[01:47:00–01:47:30]
Floyd, is this what we're doing now at Houston ISD? Forcing teachers to not follow the Texas
Education Code, but follow your not educating student curriculum. And if they speak up, or for God
forbid, do a grievance, then you're assigned to home duty. You remember Dora? You remember Benbrook.
Floyd, what's with this cracking and packing of classes? Putting certain kids in certain classes?
Are you avoiding getting them ready for the test? Or are you trying to get some extra points for the
CCMR? And Floyd.

[01:47:30–01:48:00]
why do you not have joy in your little life that you would take away joy at the campuses? What's
what's wrong with the field trip situation? Now you had a hated childhood. You should have visited
the therapist. If this is your gang plan, gang Thank you.",,,,,,0,5
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
Hello. Please stop referring to students in HISD as our kids. You deny my children's lived
experiences. They are not your children. They will never be your children because we did not elect
you. You could have approached this takeover with humility and grace, asking the community what it
needs. Instead, you just whine about how we need to be patient. Because except you take no guidance
from the community, you just lower the bar saying, Oh, but the administration before us was bad.
Okay, what's

[01:48:30–01:49:00]
your point? Is that an excuse for why y'all are so less bad? You could have done the mature smart
thing and tried to learn from past district missteps, but no, you wanted to be pioneers and make all
brand new mistakes. So, no, wonder why Houston said no to the bond. How in the world could we
possibly trust people to be good stewards of billions of dollars when we all had to sit here and
waste our time because recapture had to be explained to the board over and over again? Thank you.

[01:49:00–01:49:30]
Hi, Tom Hurley, uh former Ask You Parent. Um I want to talk tonight about the super pretendent
because let's be honest, this is a farce. We don't have a superintendent, we have a super
pretendent. And we don't have a board of managers, we have a board of enablers. You rubber stamp
whatever he puts in front of you, and if you dissent, you're replaced. So let's not pretend, just
admit this is a one-man show. Look at this graph.

[01:49:30–01:50:00]
Enrollment in HISD is collapsing. Thousands of families are leaving since the takeover started,
while surrounding districts and the state grow. Instead of learning how to lead, the superintendent
has had his certification requirement waived, at the same time, firing 400 teachers for not being
certified. They tried to meet the standard. He just pretends. Why would anyone else want their name
attached to this disaster? Let him go it alone. The families are leaving, the teachers are leaving,
and the trust is leaving. The only thing growing",,,,,,0,5
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
in HISD is the first one. Speaker seventeen, Ruth Kravitz. Followed by Diana Candida. Could speakers
twenty through twenty five move to the front row, please. Good evening, I'm Diana Candy.

[01:51:00–01:51:30]
Nangam Diana Candida, never make a decision that helps the accountability rating but harms the kids.
Mike Miles should take this to heart. Students across the district are being forced into the wrong
class because of deeply flawed lists from the district, lists based solely on STAR and map scores.
At one NES middle school, 12 students whose IEPs require special ed support were forced into honors
algebra. And when staff raised concerns, the teachers were all reassigned. At other schools, special
education ninth graders who failed STAR and scored at the very bottom on map were placed in

[01:51:30–01:52:00]
pre AP classes in clear violation of their IEPs. Meanwhile, strong students are being shut out of
rigorous courses. For some students viewed as unlikely to get a C CMR point otherwise, algebra 2 was
replaced with algebraic reasoning, a remedial TSI prep class used to boost CCMR scores and the
school's ratings. The student who spoke early who spoke earlier loved",,,,,,0,5
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
Loves Math, is good at it, and dreams of a STEM career. The district forced her school to demote her
down from Algebra II to remedial TSI prep. That is lowering expectations of high-performing kids,
exactly opposite of what you pontificated about. Teachers have been reassigned to teach AP without
training, and some schools turned every single core class into honors to accommodate special ed
students with single-digit map scores. This is not expanding access, it's setting students.

[01:52:30–01:53:00]
and teachers up to fail. It's placing propaganda before all else. We need a if you put student
needs, students with special needs in advanced courses, to claim increased enrollment, then fire
teachers when outcomes predictably fall short, then you deny motivated students the rigorous classes
they want to artificially inflict school. This is not being treated as human beings. You can reach
out to if you'd like more information, you can fire. Thank you. Your time is up. Your time is up.
Thank you. Thank you so much for that.

[01:53:00–01:53:30]
Thank you. Speaker 19. Real quick, how many of you are shocked that there are board members who did
not know that there is a special ad on every campus? You can come to the podium and have your
minute. Okay. So last night, the Commission on the State Takeover of HISD, which is co chaired by
State Senator Molly.

[01:53:30–01:54:00]
Cook and State Representative Lauren Simmons held the first listening session to hear from the
community about the real impact of the takeover. Commission members include local and national
scholars who study takeovers, who have seen damage takeovers do, and even they were shocked by what
they heard. The Commission will be producing several reports to illuminate the truth about the
takeover, raise national awareness of the harm it is doing, and inform future legislation. I am here
to speak to the teachers, students, parents, and community members who are tired of speaking to this
board that doesn't listen to you and accuses you of.",,,,,,0,5
57,1:54:00,1:56:00,"[01:54:00–01:54:30]
playing politics when you bring them your concerns. The Commission's next listening session will be
October 8th at 6 o'clock at First Unitarian Universalist Church. You can speak publicly or you can
submit your testimony anonymously online at HISD Takeover.com. Come be heard for a change. Thank
you. Hello, my name is Michelle Williams. I'm a teacher. I'm the

[01:54:30–01:55:00]
union president. And I am running for state representative in House District 127. I have a few
questions for you all. Why are HISD's teachers being used to sell NES at the International
Leadership of Texas? That's a charter district. The charter district bought copyrighted strategies.
I know because I filed a claim with the U.S. Copyright Office about them. And I want to know who.

[01:55:30–01:56:00]
received the money and where's that money going from the strategies? Because one of their employees
told me that this administration used the teachers, HISD's teachers, to go sell it over there. So I
want to know where that money is. Also, HISD will be on the ballot. Thank you.",,,,,,0,5
58,1:56:00,1:58:00,"[01:56:00–01:56:30]
Good evening. I am speaking on behalf of Patrice, a parent who could not be here. For three weeks,
parts of the RIS school had no air conditioning. Our children have been sitting in sweltering
classrooms trying to learn while drenched in sweat, and our teachers have been forced to push
through unsafe and unfair conditions. This is not just uncomfortable, it is unacceptable. On top of
that, inadequate lighting in classrooms makes it hard for our children to read, to focus, and to
feel motivated. Imagine trying to

[01:56:30–01:57:00]
learn multiplication or write an essay when you can barely see your own work. Our children deserve
better than this. Every day we ask our students to show up, to work hard, and to succeed. But right
now, the environment we're giving them is setting them up for struggle. If we truly believe that
education is the foundation of our future, then we must show it by providing safe, cool, and well
lit classrooms.

[01:57:00–01:57:30]
Thank you. On july first, HISB began using self-help services and AI solutions to replace the
ability of staff to use IT services desk support. Students are being forced to use tablets and
computers for DOLs multiple times a day. The school electronics are getting heavily used and already
having trouble keeping

[01:57:30–01:58:00]
up with demand. It's proving a pattern where you fire a group of people while watching the area they
worked in break apart. Laptops are already broken. ACs haven't been working since last year, like
Betty Ross's cafeteria or Rice's classrooms that have gone without for the last three weeks. You
can't expect the best from teachers if you don't provide them with any support. Thank you. Thank
you. Also, could we get the timer to actually say the time? Because that would be really great. It
just stays at zero.",,,,,,0,5
59,1:58:00,2:00:00,"[01:58:00–01:58:30]
Say it's at zero. You want me to watch that clock while I'm reading? Or work on that. Okay. Thank
you. Good evening. I'm a native Houstonian. My name is Zoe McCoy. I have deep ties to the city and
HISD. I'm an HISD alum, the daughter of a retired HIST teacher, and the parent of an HISD student. I
have a master's in educational degree in educational psychology and provide psychosocial support to
children in hospitals.

[01:58:30–01:59:00]
So I say with deep conviction that the current meth curriculum and methodology utilized by the
district is not developmentally appropriate. Children are doing endless worksheets with appropriate
without appropriate breaks. They race against timers, and teachers can't circle back with
explanation or provide supplementary materials. There is no time for exploration, hands-on
activities, group work, or pacing. Materials are boring, lack context, and are riddled with errors.
Highly experienced and qualified teachers are leaving in droves and families are following them. Our
children are being talked at rather than encouraged to use their curiosity and talents. We can do so
much better for our children, and I have so much.

[01:59:30–02:00:00]
And I have s I I just have no words for what you've allowed to happen to our district. Thank you. I
want a district where students can feel safe. Instead, HISD added hazardous bus stops, including one
in the middle of Belt.",,,,,,0,5
60,2:00:00,2:02:00,"[02:00:00–02:00:30]
I want a district where student students can feel assured that teachers are highly qualified and
certified. Instead, HISD is waiving certification. We know why. In favor of any warm body off the
streets. I want a district where students can be assured everyone has its best interests at heart.
Instead, HISD wants to remove annual background text. In short, I want for students what I received
as an HIC student. Maybe you don't think they deserve it because they live in the wrong zip code, or
they have a name you can't, a last name you can't bring.

[02:00:30–02:01:00]
A last name you can't bother to know learn how to pronounce. I say you're wrong. All kids, all kids
deserve the best we have to offer. Do better. Thank you. Miss Murray, go ahead. Well, I want to tell
you something. I'm so glad for you, Superintendent Mike Miles. You've made me the most popular
person on the Northeast Side. Grandparents do not like to just throw.

[02:01:00–02:01:30]
money at people, but because our district is once again do has the same two black eyes it has for
every year under your leadership, you're doing the same mistakes. Where's your crew, baby? Come on
now. You can't you don't leave deaf and blind children at the at the dark parking lot. You get a bus
schedule in and you lay it in in the summertime. They don't stay on there. You make sure that every
special ed child is being serviced.

[02:01:30–02:02:00]
Services. You make sure that schools are starting at time and that you are bringing in and you're
making you're extending the times for you to bring in more students. I don't know why. The whole
country is flunking because they obviously got a hold of your NSNES thing. Thank you. Thank you. Now
we're moving to Zoom speakers. Okay, go ahead. Dr. Maria Ben.",,,,,,0,5
61,2:02:00,2:04:00,"[02:02:00–02:02:30]
Dr. Maria Benzone, you may begin. Okay, thank you. Uh, Mr. Miles, the data you provided the Board of
Managers is a simplistic version of a very complex understanding of what works in schools. If I were
sitting on the dais, I would be concerned that you have not provided more thorough data that would
allow trustees to make the best and most informed decisions for our students. Referring to slides
six, seven, and eight, I would urge the board to ask why are results framed only as target met
without showing how many students are still far below grade level? How are high performing
subgroups?

[02:02:30–02:03:00]
masking underperformance for others. Why emphasize percentages instead of raw number of children who
actually improved? Mr. Miles, these are not minor details. They are fundamental questions about
whether the data presented reflect true student learning and readiness, or whether they are simply
meeting the optics of progress. If we want our students to thrive as innovative and productive
citizens, then we need to move beyond simplistic measures and demand data that reflects the full
reality of their educational experience. Thank you. Thank you.

[02:03:00–02:03:30]
Sam Brian, please begin. Sam Brian, you may begin? Go ahead.

[02:03:30–02:04:00]
Please go ahead. Did you say go ahead? Yes, sir. Please go ahead. I'm sorry, you're echoing very
badly. I can't make you out. Please begin. Okay, thank you. I am the parent of two HISD students,
and I come to you today discussing the state of the district under Mike Miles' supposed leadership.
Learning to read with confidence, fluency, and analysis.",,,,,,1,5
62,2:04:00,2:06:00,"[02:04:30–02:05:00]
is a core promise of public schooling. And what has Miles done to support that promise? He's closed
the libraries, he's fired librarians, he's thrown out tens of millions of dollars in resources. And
for what? To turn our libraries, the places where children go to hope and to dream, to be
fascinated, to explore their curiosity, into packet factories and detention centers for disruptive
students. This year, 186 schools do not have functioning libraries. Those students are being robbed
of their future, of the promise of listening.

[02:05:00–02:05:30]
Of the promise of literacy, robbed of the freedom to pursue their own interests, and robbed of the
resources which their peers can access and which taxpayers paid for. And what of the demographics at
the schools whose libraries have been confiscated by this charlatan? Who is he hurting? Primarily
low-income students who generally have the least access to books outside of the classroom. It's
disgusting, and Mike Miles does not care about poor children. Thank you. He cares about money and
power.

[02:05:30–02:06:00]
Victoria Hodman Bryan, please begin. Hello? That's okay. Yeah. Hello, can you hear me? Yes, please
begin. Okay. Um I was I had written a speech, but I am so angry by what was said by the members of
the district. Sorry, that's my daughter. Um, that I have to change it. Um fundamentally, the
district lied through their teeth. I am telling that to you, board of managers, because",,,,,,0,5
63,2:06:00,2:08:00,"[02:06:00–02:06:30]
apparently you don't know that the NES curriculum cannot support students with IEPs and 504s. It is
a lie. And the NES curriculum by the way is all district curriculum. They try to separate it and
segregate it and say that it's different. It is not. It is the same thing. I'm gonna read to you
some of the things that my child experiences and needs in his IEP and how the NES curriculum does
not in fact meet his needs at all. Okay, first off, he needs more

[02:06:30–02:07:00]
First off, he needs movement breaks because he has ADHD and developmental coordination disorder. And
in the NES curriculum, he could not get that. When the district curriculum is being fully used, he
cannot get that. Because there is no time to slow down and allow the quality of instruction is high.
It is because it fundamentally must meet the timer. Because the timer is above all else.
Additionally, your time.

[02:07:00–02:07:30]
He may begin. He's supposed to have restroom access at all times. He does not. You may begin. Hi,
um, my name is Min Don Tran. I'm speaking on item 10. Your plan to devalue teacher and admin
certifications mirrors how little you value a superintendent's lack of certifications. You've chased
away over 8,000 highly qualified certified teachers from the district since the take.

[02:07:30–02:08:00]
The district since the takeover began. You've reassigned high scoring teachers who don't fall in
step with your one size fits all curriculum. For our new board members, I'm going to read a speech
from one of these highly qualified teachers who was reassigned. Two years ago, at the board meeting
in September of 2023, that teacher said, quote, low enrollment and lack of funding, send those
teachers to the excess pool. Get rid of dual language and magnet programs, send those teachers to
the excess pool. Close or consolidate schools, send those teachers to the excess pool. Then in the
excess pool, terminate the teachers. End quote. You've proven that you don't value teachers and you
support the destruction of public education.",,,,,,0,5
64,2:08:00,2:10:00,"[02:08:30–02:09:00]
Look at where we are now. End this takeover yesterday. Thank you. Thank you. Brianna Van Borsum, you
may begin.

[02:09:00–02:09:30]
Turn your camera on. You may begin. Good evening. Superintendent Miles is recently quoted as saying,
for the first time ever, geography does not dictate destiny. That claim is false. The data tells a
very different story. Under your leadership, teacher turnover has skyrocketed to 32% in HISD, nearly
double the state average. At ASCII Elementary, 72% of teachers have left since 2022. In June alone,
over 2,300 teachers resigned.

[02:09:30–02:10:00]
or were forced out. This chaos hits hardest in the under-resourced neighborhoods where stability
matters most. And families are voting with their feet. At NES schools, enrollment enrollment has
plummeted. 2,000 students left in the very first week. And overall, NES campuses saw a 12%
enrollment decline, nearly the double the rate of non-NES schools. Since the state takeover, 9,000
students have left HIC altogether. Superintendent Miles, those numbers prove that geography still
dictates opportunity. The students who can leave NES are leaving, and those who remain are left with
instability.",,,,,,1,3
65,2:10:00,2:12:00,"[02:10:00–02:10:30]
and disruption. Real equity requires retaining teachers, restoring trust, and ensuring families want
to stay in their neighborhood schools.

[02:10:30–02:11:00]
Please unmute yourself. Can you hear me? Go ahead. We can hear you. My kids were privileged to
attend great HISD schools and learn from amazing teachers. They are no longer HISD students. Even
great schools can't protect them from harmful state and district policies. But they are now in a
place where they are encouraged to think instead of doing endless, mindless packets where teachers
can tailor lessons to meet student needs, where libraries and reading are cherished, where their
schools encourage and celebrate inclusion. Where leaders recognize that learning can happen outside
school.

[02:11:00–02:11:30]
walls, where a principal actually said that while academics are important, so too is a happy, well-
rounded child. It took me leaving to fully understand just how unhealthy our district has become,
and that education doesn't have to be this way. My kids are my top priority, and we had to make the
best decision for them. It's come with considerable sacrifices. It's my job as their parent to be
their advocate, elected or not. It is your job to advocate for all HISD children. They deserve a
healthy educational environment, not what they're getting. Thank you. Thank you.

[02:11:30–02:12:00]
Sarah Rivlin, you may begin. Uh sorry, am I oh yes, I'm on. Okay. Um just wanted to speak about um
teacher retaliation, Miles um retaliating directly against teachers. Um in the Houston Chronicle,
one of the teachers who was retaliated against from Durham Elementary um wrote about her experience.",,,,,,0,5
66,2:12:00,2:14:00,"[02:12:00–02:12:30]
Experience and it happened to two people. But I just want you to know that it happens all the time
every day. Teachers who speak out are retaliated against. One of the most egregious examples
happened to my friend Maria Benzon, who literally she was an NES teacher the first three weeks of
Miles's takeover, and she spoke about how NES was ineffective, and then she spoke about the excess
pool, and then literally the following.

[02:13:00–02:13:30]
day after her speech, Miles's cronies came in and put her in the excess pool because they had no
real reason to fire her because she hadn't she was doing a great job, so they put her in the excess
pool. Thank you. Your time is up. So um this happens all the time in HISD. That's it. Greg here.
Please.

[02:13:30–02:14:00]
Please turn your camera on and you may begin. Melissa Yarborough, please turn your camera on, you
may begin. Hello, is it my turn? Yes, go ahead, please. Hello. Okay, I'm gonna go ahead and do it.
Please go ahead. Thank you. But uh on August fifteenth, I met Miss Flowers and",,,,,,0,5
67,2:14:00,2:16:00,"[02:14:00–02:14:30]
And copy the rest of the board managers to follow up on a question that she asked at last month's
board meeting. As of yet, I haven't received a response from anyone, so I'm following up on it now
and hope to get a response soon. Miss Clauders asked a question at last month's meeting referring to
schools that are not using the district main curriculum and asked what curriculum they are using.
And that got answered. I'm seeking clarification on which campuses fall into that category of
schools that are not using the district main curriculum. Can you please provide a list of those
schools? I think that both the board managers and the public.

[02:14:30–02:15:00]
should know which schools that that question and answer referred to. I think many parents and
teachers would be interested in this information. And since the district stands by its curriculum, I
don't see any reason why it would want to obscure this information behind any vague board questions
referring to an unknown set of campuses. I look forward to your response. Thank you. Thank you. That
concludes our Zoom speakers. Okay. That concludes the hearing of our speakers. Now we'll take uh
votes on our discussion.

[02:15:00–02:15:30]
on the report items. Uh board members you can get your computers uh rolling again by um hitting my
computer let's make sure we get that before we vote let's see here okay here we go

[02:15:30–02:16:00]
Hit my computer, which I am. I don't know what I got here. Oh, here we go. Here we go. Okay. Has
everybody got their computers going? Are we good? Okay. Uh do I have a motion to accept board
monitoring update and goal progress, goal three, progress measures three point four, three point
five, and goal progress measures four point one, four point two, and four point three?",,,,,,0,5
68,2:16:00,2:18:00,"[02:16:00–02:16:30]
Okay. We have a uh motion and second. Is are there any questions or comments that any board members
want to make? Okay. If there's none, then uh let's go ahead and uh and vote. Uh voting is closed and
the motion passes. Uh nine in favor, zero against. Uh do I have a motion to accept the board money?

[02:17:00–02:17:30]
Accept the boarding monitoring update and constraint progress measures 2.1 and 2.2. Okay, we have a
motion and a second. Any questions, comments? No? Thank you. Then let's go ahead and vote. Okay, the
motion passes 90. We will um consider um uh the next we'll consider action items on the agenda,
board policy.

[02:17:30–02:18:00]
requires board members to abstain from all discussions and votes pertaining to contracts that may
involve a conflict of interest. Board policy BBF, a local, defines a conflict of interest as any
circumstance that could cast doubt on a board member's ability to act with total objectivity with
regard to the district's interests. Without objecting from my colleagues, I would like to pull item
nine from the consent agenda for discussion. Do I have a motion regarding item nine for approval and
uh res the approval of resolution uh adopting tax rate?",,,,,,0,5
69,2:18:00,2:20:00,"[02:18:00–02:18:30]
and levy adval taxes for two tax year 2025? I move that the turn your mic on, yes. I move that the
property tax rate be increased by the adoption of a tax rate of 84 and 80 uh 89 hundredth cents per
each $100, which translates to 0.8489, which is effectively a 4.5 per 4.7 percent increase in the
tax rate. And I further move that the school board approves a resolution and ordinance adopting the
tax rate and levying.

[02:18:30–02:19:00]
Tax rate and levy ed valorium taxes for the year 2025 as reflected in the resolution. Do I have a
second? Okay, we have a second. Motion is made. Any questions or discussion? This was in the consent
agenda and questions were asked. So okay. We have none, so let's go ahead and vote. Okay, voting is
closed. Uh the motion passes 9-0. Uh do I have a motion to approve the remainder of tonight's
agenda?

[02:19:00–02:19:30]
items by consensus. Okay, I have a motion and a second. Any questions or comments? Hearing none,
let's go ahead and vote. Motion passes a nine to zero. So the next uh we we are getting ready to
then to do a uh 20-minute recess, and then we will re reconvene and close session under chapter 551
of Texas Government Code.

[02:19:30–02:20:00]
Open Meetings Act Subsection 551.004 through 551.089. Should boat board final action, vote, or
decision on any matter considered in the closed session be required? Such final action, vote, or
decision shall be taken at the open meeting by this notice upon rec reconvening the public meeting
or at a subsequent public meeting of the board upon notice thereof. The board has recessed at 723
p.m. September 11, 2025.",,,,,,0,5
70,2:20:00,2:22:00,"[02:20:00–02:20:30]
Uh good evening. Uh this meeting is reconvened in open session at 842 p.m. on September 11, 2025.
We're now ready to consider items discussed in closed sessions. Are there any motions? Yes. Um if I
may, first I move that the board approves the closed session personnel agenda, including
specifically that the board approves proposed terminations, non renewals of continuing term
performance and probationary contracts, and authorize the superintendent or designee to provide
notice of same. That the board approves suspension.

[02:20:30–02:21:00]
Suspensions without pay for continuing term and probationary contracts and authorize the
superintendent or designee to provide notice of same. That the board voids continuing term
probationary and performance contracts and authorize the superintendent or designee to provide
notice of same. That the board approves withdrawals of contract recommendations, and that the board
approves issuance of final orders on contract terminations and non renewals as discussed in closed
session effective September 11, 2025. Okay, we have a motion and a second. Please vote.

[02:21:30–02:22:00]
Motion passes nine zero. Is there another motion? Yes, please. I move that the board approve the
superintendent's evaluation and performance plan recommendation as discussed in closed session
effect of September eleventh, twenty twenty five. Okay, we have a second. Please vote.",,,,,,0,5
71,2:22:00,2:24:00,"[02:22:00–02:22:30]
Uh the motion passes 9-0. One last motion. Yes, please. I move that the board reaffirm the September
2023 resolution claiming a good cause exception to the specified requirement of HB3, now HB 121, due
to lack of personnel qualified to serve as security officers and lack of funds. And that the board
delegates authority to the superintendent to develop, amend, and implement.

[02:22:30–02:23:00]
an alternative standard for compliance effective September 11, 2025. Need a second. Thank you. I
think I'm supposed to. Yeah, I have something to do. Lauren vote. Lauren made the motion. That's
okay. We got it. Please vote. Oh, wait, they fixed it. Okay. Okay. Motion passes 90. All right. So
the next uh regular board meeting will be

[02:23:00–02:23:30]
held on October the 9th, 2025. And I know we have a couple of last minute comments that want to be
made. So Sean, go ahead. Thank you, Mr. President. I would like to thank and commend my colleagues
for asking questions this evening. I know that you don't need to hear it, but the school district is
a place of inquiry and intellectual curiosity, and I think the board should be as well. And we are
all better advocates.

[02:23:30–02:24:00]
when we are more informed. And I would respectfully ask that members of the audience have grace,
patience, and respect when we ask questions in an effort to learn more about the topics at hand
because we want to make informed decisions. And I know that none of us are discouraged to ask
questions, but I simply wanted to go on the record of saying that because there's nothing wrong with
asking questions. I work with policymakers across the country, and it can be you have to sometimes
have.",,,,,,0,5
72,2:24:00,2:26:00,"[02:24:00–02:24:30]
a lot of courage to raise your hand and say, like, I don't understand school finance, in the same
way to say, I don't understand special education, and I will be the first one to say that I am not
an expert on special education. And from my perspective, I will only learn more when I ask
questions. So I commend all of you for being brave enough to ask questions in public for things that
you do not know. And again, I ask the public to respect that. Thank you. Thank you. Any other board
members have comments or questions? Great. Well, we stand adjourned then. Thank you.",,,,,,0,5
