chunk_id,window_start,window_end,text,,,,,,binary_hit,confidence
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
new um display board at road stadium a while many years ago and having students produce the video uh
the advertisements produce the entire thing walking up there and hearing them go go camera two ready
camera three get over all of that you know zoom in on this and all the things they get jobs at
universities and across the nation to be able to run all that and they're like y'all only have three
cameras we had five cameras in KDI C D I was able to run a five camera system right those types of

[01:32:30–01:33:00]
things are incredibly impressive. People don't believe that the commercials that are on that
jumbotron are made by children. It's you do an incredible job. Automobile, open to the public, and
everything has an external entry. Is that correct? And how do they find out what those are? Just go
to the website? Yes, ma'am. All of that information is on our website, all of our businesses, and we
work with communications and they push out on social media and through email, some of our uh
different either

[01:33:00–01:33:30]
recruiting events and or flyers for our enterprise businesses. I love that. So some of the programs
are for college prep, right? We have a manufacturing piece, we have all kinds of things. And a lot
of engineering, a lot of computer stuff that's way over my head. We have a lot of things preparing
boys and girls for college. We also have a lot of programs that prepare children for a certificate
to be successful immediately following high school, which is the best thing. And I I'm always",,,,,,0,5
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
pounding the table for more, more, more, so I don't know that we'll ever have enough room for
everything. But when you change the trajectory, change family trees by preparing children to be
successful, incredibly successful, and respected at their employers. There are a couple of programs
that aren't waiting list. And so I think it's because moms don't know, like we have a trades
program. Can I go here? This is gonna be the construction, plumbing, electrical, HVAC.

[01:34:30–01:35:00]
HVAC, something like that. Now you got it. And a whole thing. But it's not full because when it's
time to have eighth grade parent night talking about making choices for your child's for your plan,
no mom says, I want my child to be a plumber until they find out that they make more than teachers
with a certificate at the end of high school. When you can make 60 or 65,000, I think parents would
be like, What? Sign me up. So do we have a plan, you know, like a marketing something to help them
understand that? And when do they make those choices?

[01:35:00–01:35:30]
Really, I guess for it depends for our programs when students are making those choices. Some of our
programs require prerequisites that students need to start taking right away in ninth grade. So all
of our health science really students need to be in principals in health science in ninth grade. A
couple of our other programs are a vet med program, need to take principals of ag in ninth grade.
Other programs like construction trades, which you're talking about, do not have any prerequisites.
So luckily we're kind of we have time to capture students even in those ninth and tenth grade years,
and then they can start with us in 11th grade in construction trades one.

[01:35:30–01:36:00]
and then move on to construction trades two as seniors. So we have a little bit more of an
opportunity for some of our programs that don't quite have as many prerequisites to gather students.
It is a program that's growing, it's fairly new to us. This is our third year having construction
trades. It's grown every year. We're almost full. But that's kind of one of the things in growing a
program at Miller. It takes a takes a little time, and our our status, I think, when you know you've
made it, is when you get to hire that second teacher in the program and then third, so on and so
forth. So we're hoping to get there within the next few years. That's great.",,,,,,0,5
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
Right. Because I'm my understanding is for every five retirees of baby boomers for all for every
five retirees there are only two people standing in the gap waiting to take those positions. So
they're highly lucrative because supply and demand. Do you have a uh sorry, but maybe that very
wonderful teacher could get the Lambs kids to create a commercial about it and and send it to kids
and parents and all that that's like look at all the things you can do and and just the marketing of
like don't think don't don't look down on being an electrician. Yes. Like if you've ever

[01:36:30–01:37:00]
been in a flood or a hurricane, you know that's where it's where it's great. Okay. I love the
marketing programs. The Monster Mash Elementary is fabulous and all all of the opportunities you're
giving because there's never enough parking and people complain about the lines being long.
Excellent idea on that. Thank you very much. Will last thing, I think, will this video and
presentation be on our website in the next day or two? So that I wanna link it and send it out. Is
that possible? I don't know who waits.

[01:37:00–01:37:30]
It's definitely on our website, but we can Yeah. It's on their website. Okay. Under what is Miller
all about Miller? Uh that's where this video is located. And our students did create that promo
video for us. And these and these flyer things are there. Somewhere. Okay, great. Thank you. Thank
you so much for being here. Absolutely. Thank you. Any other comments or questions? Mr. President,
I'll just say a quick I really applaud your outreach and the things you're doing and creating more
opportunity for the community to come in. I love that. And um I just when I walk around

[01:37:30–01:38:00]
I've been to the Bistro last year, loved it, and did the tour today. But the the Miller kids are
very happy. They just seem very excited to be there, and I applaud you and your staff for doing what
you do. Thank you. Thank you so much. It's definitely my staff. Thanks. Excuse me, there are a few
people you didn't introduce, maybe. Alright, yes, I'll introduce them as well. We've got some other
staff members here, too. Um, we've got really the real boss of the school here, and that's Kathy
Smith, my secretary. So she's in the audience. Uh Anna Perez, many of you have probably seen her if
you've been on tour at Miller. She is our admissions specialist.",,,,,,0,5
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
and she's the only admission specialist in KDISD, and we're super proud to have her with us. She
does a lot of our recruiting events and things like that, works closely with our counselor on some
of these things as well. So Anna's here with us. And then my two assistant principals are also in
the audience, Eileen Paulis and Judy Gray. We wear many, many hats. We're a team of three, and we
have 1,600 students. And so they do a whole lot.

[01:39:00–01:39:30]
Couldn't do it without them. So it's a great group here tonight. Really proud. Mr. President. Thank
you very much. Can I just say real quickly? When I was in school, Miller was just getting started.
So it was just kind of an idea. But I just when you when I look at the outreach, I'm pretty
impressed, and that means a lot of extra time on your staff. And I just want to say thank you
because not only are you all educating our students in really unique and great ways, but you're also
selling the program. And I just that takes a lot of energy. So I just want you to know, I think our
board recognizes that.

[01:39:30–01:40:00]
and thanks you. Thank you. Mr. Prez, may I have one more question? Do you it's my understanding that
some of your programs use the Shaw Center when there are not students in there? We do actually. Um
we had clinical rotations and EMT were in Shaw Center first week of school, I guess second full week
of school. Um and that's when they did their basic life support. So just it's a larger area where
the robots are in the open space, and so they're going back tomorrow. I know culinary is asking if
they can use this space, so when the space is available, we definitely.",,,,,,0,5
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
like to try to partner together because it's just they're our neighbor. So thank you so much. Yeah,
thank you guys so much for giving us the opportunity to do that. Great. Thank you. We're now moving
on to our uh consent, full consent agenda. Uh a consent agenda shall include items that were
discussed and considered at the previous work study board meeting as well as items of a recurring
nature. The board shall be furnished with background material on each item. Consent agenda items
shall be grouped together under one action item. All items shall be acted upon by

[01:40:30–01:41:00]
one vote without separate discussion, unless a board member requests that an item be withdrawn for
individual consideration. We have already withdrawn uh 9.20, which we uh approved. Uh so are there
any other items that uh board members would like to remove from consent agenda? If not, I'll accept
a motion to uh to accept the consent agenda. Mr. President. Mr. Redmond? I move that the Board of
Trustees approves the consent agenda for items nine point one through nine point two three, except
for items nine point.

[01:41:00–01:41:30]
For items 9.2, which we've already approved. Second. I see. Second. If you everyone will now vote by
pressing the keypad. You know the drill. And it's uh passes uh the motion passes 7.0. We now move on
to um we have two discussion items. Uh one is uh the first one being to discuss and consider board
approval of nominating candidates for positions on the board of directors for the Harris Central
Appraisal District. And uh the

[01:41:30–01:42:00]
presenter is not Jamie Hines, but it's Chris Mith. Well, um uh just as a reminder, you have an
opportunity to nominate uh to the Harris County Appraisal District uh nominees that will be on the
ballot uh in November. And uh at that at this point I'll nominate up to five. We can nominate up to
five times. Right. And do we do we have any nominations? Yeah, Mr. President, I'd like to nominate
Bill Frazier uh as one of the names that",,,,,,0,5
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
we nominate. And I shared that information with the board. Very well qualified candidate. He ran for
at-large position. He's a CPA. I think he'd be great. I love what he said. Uh he said it would be
nice. Basically, he's making the point taxing, not over taxing our public so that when taxing
entities like us uh go out for new projects and related bonds, they're not over taxed and um ready
to support us. So I liked some of those comments.

[01:43:00–01:43:30]
and he's well qualified. Mr. President. I'd like to nominate Martina Dixon. She has been in this
position since definitely 2019. And she's also a current school board member in Umble ISD. She has a
lot of experience with this position. Okay. I would also like to remind people that we can nominate
more than one person. We can nominate up to five. Right. So we're not limited.

[01:43:30–01:44:00]
Well, we're limited to five, but we're not limited. We don't have to do five. We just we don't have
to do five, but we could we could do up to five. Okay. Any anyone any other nominations? Mr.
President, I have some questions for Mrs. Kuzella. How did you come to know Bill Fraser and how what
what do you think is super qualified? Sure. Um I'm a Harris County taxpayer and uh voter, and so uh
I was involved in in May we um voted for three candidates at large in Harris County to be on the
same",,,,,,0,5
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
I need to be on this same board. It's comprised of three at large positions and then these five and
the chief appraiser. So I met Bill Frazier, heard him talk uh as he was campaigning together with um
some other candidates impressed by him. Uh he's a CPA. Uh did you read his information that was
shared? Okay. So I don't want to repeat. He's a CPA. Yes. As he served on any entity. Does he
understand the role of being an elected person on a board like that? Yes, I would say so. Yep. From
from what experience? I saw his I.

[01:44:30–01:45:00]
I saw his bio. Uh everything he already shared with you in his letter of uh financial leadership.
Let's see. Do you want me to read those? No, I want to read it. Maybe he's buy uh a little bit about
his bio, his uh CPA st uh in terms of like uh I I noticed like uh Texas CPA association, that kind
of thing. So he's a CPA, a qualified CPA. I give a hundred percent credit there, but has he served
on an ent an elected entity with this? So I'm we're just comparing to Martina Dixon, who has been a
school board member. She's current chair, elected by her peers.

[01:45:00–01:45:30]
on the HCAD board. She's highly qualified in finance. Her experience is listed bullets until the
live long day of all the things she's done. And so she's been elected to many things. She served on
many boards. She's very qualified at financial things. She serves as the finance chair for their
Umble ISD Education Foundation. She was, you know, a school board member internationally. She's Lone
Star Investment Pool Trustee. She's Texas Commission.

[01:45:30–01:46:00]
on Law Enforcement Commissioner appointed by the Governor. Texas Business Hall of Fame Board of
Directors, Harris County Board of Directors, Chairman. I know, but but but what happens is, do you
know how many votes does it take to get this position? I understand. So what are you asking? I just
don't believe that we have to nominate two. I think that when you look at",,,,,,0,5
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
the doesn't matter. When when you look at the two candidates, one is clearly qualified, one isn't,
he ran I do not agree with you. Okay. Oh, excuse me. He ran and was not elected by his populace, his
social media presence, he has twenty likes and fifty-six followers on social media. He had all of
those can I can I respond to the No, I'm as soon as I'm finished. Okay, may I? Okay. So I'm just
looking at his qualifications. And when you last month or so

[01:47:00–01:47:30]
ago when you said we should hire, choose the most qualified person in spite of any of the background
or qualifications, or you were talking about DEI, right? And you said we don't hire someone based on
who they are, what they do, or that you hire the most qualified. Exactly right. And Martina is the
most qualified of these two. I don't agree, but it it doesn't matter at this point. Tonight we're
nominating up to five individuals to be on a ballot. You have your

[01:47:30–01:48:00]
It. You have your opinion and I have mine. All right? I don't want to take people's time to read
what you've already read. You should have read. He's a well qualified candidate. Because he's a CPA.
Okay. Um Mr. Mr. President, may I please say that? Do you I I do want to make sure. Can I respond to
one thing? Having a presence on social media to be on the Harris County Appraisal District Board is
in my mind of no importance whatsoever. It was his campaign page where it was in he was getting
voted on by the public.",,,,,,0,5
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
voted on by the populace and he didn't win. Yes. So the people already said no to him. Okay. So then
we're going to put him there. I I just believe that Martina Dixon is highly qualified. Okay. And
that divide she didn't even run for an outlared position. So if you want to play that game she's
already she's already she did not run for an outlared position. No, she didn't. Okay. She's she's
doing this direction. Not sure what your point is. And when she and because she holds the position,
I just want to if we nominate two

[01:48:30–01:49:00]
and we divide our votes between two, our votes will will be divided and it takes nine hundred votes
to win this seat. So for us to divide our votes and give half of our votes to someone who is not
qualified. I I just want to say, uh, Ms. Cusella, I understand you did send us a thing, but we are
our board is transparent, and so although we have s read the qualifications, I think I mean we don't
we don't have to repeat, I mean'cause you have already said the said it. So I'm just saying, you
know, but

[01:49:00–01:49:30]
But to say that well we've already been sent it, it's not just about us seven, it's about all the
other people that are watching that you know that we're have good candidates. I'm not I'm not
discounting that he's not a good candidate. I'm just making the point that no nobody else has seen
this information. But the other thing I would like to say is I I I'm not denying that he's not a a
good person, but or a good candidate, but what makes him in your mind better? Okay. I'll I guess I'm
going to have to read a few highlights from what we've already received.

[01:49:30–01:50:00]
Let's see. First of all, his bio. He is certified public accountant since 1975, past president of
Houston CPA Society. He currently serves on the Leadership Council of the Texas Society of CPAs from
1986 through 2012. Bill Fraser was the CFO for CBRE Capital Markets, nation's leading mortgage
lender, provides equity capital for multifamily properties. He's a member of the Senior Council of
St. Martin's Episcopal Church, the Treasurer, and a member of the Bishops Committee.",,,,,,0,5
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
He's a member of the Bishop's Committee of the Lord of the Streets and Episcopal Church providing
services for the homeless in Midtown Houston. Serves on the advisory board of Camp Allen. He does
have board positions. He's lived in Houston for over 50 years. He's certainly vested in Houston and
Harris County. He's been married to his wife, Jean, also CPA, for over 51 years. Has two children,
two grandchildren. He has experienced financial leadership. I've already read that. If you have an
aversion for him, that's fine. No, I don't. I just wondering what what is it in his in his

[01:51:00–01:51:30]
self or his personality or his resume that makes him better. So do you realize on the Houston um
HCAD board, Harris County appraisal district, it involves a lot of financials, a lot of numbers,
right? Taxes and financials. You need to be very financially sharp to be on this board to be of any
use. So I I I don't understand the belaboring of this point. Why is he not qualified? So what I
would like to say is how can you say that that of any use? So

[01:51:30–01:52:00]
you are you saying Martina hasn't been of any use since 2019? We're talking about Bill Frazier.
Okay, but you said to be to be of any use, yeah, you have to have financial experience. She has that
too. Okay. And so she has been useful since 2019. No one's saying she's not. But why is so but you
want to take you want her him to be there rather than her, so there must be something about him
that's better than her. I am nominating Bill Fraser for the HCAD board. Ms. Timmy, Mr. Smith, how
how many how many people do",,,,,,0,5
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
we how many positions do we get to vote for as a board? Uh nominated. I know we're just nominated,
but when we vote, how many how many pos I'm I'm I would rather vote for people that we know than
people that we don't know? So what if we could vote nominate both and vote for both? Do you know how
many positions we get to vote for? 145 votes, I think. Yeah, it's a weighted vote.

[01:52:30–01:53:00]
right? Depends on the taxing entity, so it's hard to answer that quickly. I don't recall that right
now. Okay. Let me ask you this. I mean, is there anything wrong with us nominating two people? No,
no. I mean, I mean, no, I think I don't think we're saying one is better than the other. We're just
we're just nominating two. Just nominating two people. No, I yes, I disagree with that. I think
there is one who is clearly qualified. And we put two nominate two people, the ballot comes back, we
split the vote between two people. Now we have diluted our input. KDI C D is

[01:53:00–01:53:30]
KDICD is a respected district, and we've diluted our input, and maybe neither one would get elected.
But there, you know, there's other people that will be nominated by other districts and we could
vote for them as well. Right. So we don't even know who else is going to be nominated. And Martina
Dixon represents all school districts that are not HISD. Because there are several entities who get
their own person because they have enough HISD as one. And I just want to make sure that we are not
making this decision about p politics. And

[01:53:30–01:54:00]
And uh I don't know Bill Fraser. He looks like a very nice man. He's very smart. I I understand he's
a CPA and done all those CPA incredible um leadership positions. But he's a Republican candidate for
an at large position and supported by um state Republicans across the state in that election where
he didn't win. Well Miss Dixon is is a appointed by the governor, same thing. Right? To something
different.",,,,,,0,5
57,1:54:00,1:56:00,"[01:54:00–01:54:30]
Mr. Let me let me ask you this. Does anyone does anyone object? Let me just one thing. Does anyone
object to us voting for these two together? You don't want to do that. Mr. President, may I please
say something? I just looked something up. We can divide the hundred and forty five. We can. I just
want to make so I just wanted to say that again, please. We can vote for as many as we want. We can
divide the vote. So that part I just wanted to let y'all know. I mean, I I don't know how we're
going to decide on this, but I just wanted that to

[01:54:30–01:55:00]
make be clear that this is can be part of your decision making that you know I can vote and she
could vote, she could vote, you know, everybody can vote differently. I I believe, Mrs. Champagne,
that when it's for this, we could yes or no? Yes. But when it's time to give our votes, when it
comes for a vote, I think we have something like 145 votes if I remember correctly. And those we can
divide 50 over here and 100 over whatever, or we can divide them half and half. And I just concerned
that we will dilute our vote so that

[01:55:30–01:56:00]
neither one would get elected because there are lots of people around the uh Harris County running.
There will be a lot of people on that ballot. Okay. I'm I'm I'm gonna assume that most people want
that we can vote for these nominate these two people together. So I'm gonna ask for a motion uh for
nominating Martina Lamont Dixon and Bill Fraser for this board. Mr. President, I move that the Board
of Trustees approve of nominating Martina Dixon.",,,,,,0,5
58,1:56:00,1:58:00,"[01:56:00–01:56:30]
and Bill Frazier for positions on the board of directors for the Harris County Harris Central
Appraisal District. Do I have a second? Second. We have a second. Those in favor? Mr. President.
Discussion before the vote. I just find it that the hypocrisy of some people on this board continues
to show up when you say one thing about hiring the most qualified person, no matter of any
qualifiers, and then we bring two that are the

[01:56:30–01:57:00]
This different. It's it feels politically motivated to me. Okay, all right. Thank you. Any other
comments before we vote? Okay. Just vote and press uh your keypad. Okay, it's uh approved. The the
motion carries seven zero. Thank you. We now go on to um 10 point two, our last item, uh at least it
under the uh discussion item. Discuss and consider board adoption of

[01:57:00–01:57:30]
the 2024-2025 maintenance and operations tax rate and 2024-2025 debt service tax rate. And um Mr.
Chris Smith is here. And I understand, uh Mr. Smith, that we have this here as a separate item
because we need to um make a motion that reads a certain way the way we have it here. And so we need
to vote on it separately from everything else. That is correct. That is correct. And as I spoke at
late last week, uh it is recommended to the Board of Trustees to approve a property tax rate of a
dollar eleven seven one. Um, I think that's a good thing.

[01:57:30–01:58:00]
which is.7271 for maintenance and operations and point thirty nine for interest and sinking. In
front of you you have uh the order uh that I read last week uh and it does need to have the motion
that says even though it is a.0023 tax rate reduction, uh the motion uh does need to be read into
the or before the as a motion I move that the property tax rate be increased by",,,,,,0,5
59,1:58:00,2:00:00,"[01:58:00–01:58:30]
the adoption of a tax rate of 1.1171, which is effectively a 2.38 percent increase in the tax rate.
Even though it requires that language, it is a.0023 tax rate reduction, uh, which would save uh
$2.30 on a $100,000 home. So we know that it is actually a uh tax rate reduction, but we're saying
in our motion, which is effectively a 2.38 percent increase in the tax rate because we are required
to do that. That is that is correct.

[01:58:30–01:59:00]
Correct. And that is because the property values have increased. Okay. Do we uh board members are
any questions or discussion? If not, I will entertain a motion for this item. Mr. President, I move
that the Board Board of Trustees approve that the property tax rate be increased by the adoption of
a tax rate of 1.117100, which is effectively a 2.38 percent increase in the tax rate. Do I have a
second? Second. We will now proceed to vote. Board members, please record your vote on the screen
via your T pad.

[01:59:30–02:00:00]
your keypad. The motion is carried 70. Thank you. Again, that is a point zero zero two three set tax
rate decrease. Thank you. Appreciate it. As far as the information items, uh board committee
updates, we had uh I believe you we ever received uh minutes from the most recent um advocacy
legislative advocacy um meeting that we had we",,,,,,0,5
60,2:00:00,2:02:00,"[02:00:00–02:00:30]
Had a finance committee meeting uh the week before the uh work study meeting or the week of the work
study meeting. Um uh minutes will be going on on that, but it's basically reviewing, for example,
the tax rate, reviewing the financial reports that we uh reviewed during the work study meeting. Um
do we have any um any recap of the Mr. President? Yes, I'm gonna ask again, just as a person that
has been voted on by 9,000 people or more, and I hear about this almost on a daily basis, and the a
lot of these people.

[02:00:30–02:01:00]
voted for you also and they want to see me on a committee that I can actually make a decision on.
And I'm I'm just asking you if you would please allow me to be to serve on a committee like that.
And I know it is up to you, but I feel it's my duty to ask on behalf of the constituents. Okay.
Information requests? Do we have any? No, I did not capture any. All right. Our next uh work study
meeting is October twenty-one. No, that's uh

[02:01:00–02:01:30]
twenty twenty-four. And then we have a regular board meeting on October twenty-eighth, twenty
twenty-four. And actually we have on October eighth. Team building on the eighth. Right, uh uh not
mentioned here, but we on October eighth we have a uh team building uh workshop that we're gonna be
doing um in the afternoon, I believe, from uh one to four, something like that, on the on the
eighth. I don't think it's been decided uh where it's gonna be, or do we know that if it's across
the street? Yeah, that's probably

[02:01:30–02:02:00]
Yeah. It's probably gonna be across the street, isn't it? At the d uh uh We have traditionally held
it. Yeah, we s typically held it there like we had the uh uh a team building there before we had the
uh the uh also the meeting on uh strategic design, that kind of thing. We'll have that over there.
Probably at the Martha Aquis building on October eighth. It's open to the public. I just exact
absolutely as far as I'm giving the date and the time. Uh there being a further business for the
board, this meeting is adjourned and the time is eight oh eight. Thank you.",,,,,,0,5
