chunk_id,window_start,window_end,text,binary_hit,confidence,
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
But specifically our students with disabilities in HISD. But the percentile is norm reference
against all kids who take the NWA. Right. So correct. So MAP does not look at percentiles where
you're comparing special education students to other special education students. This is how our
special education students do across the whole population of testers, including general education
students. So this is a true testament to the fact that our students are moving up in percentile even

[01:36:30–01:37:00]
when compared against general education peers. We also look at this for our different school types,
NES and PUA, and across both school types, we are also seeing increases across all grades for our
students with disabilities, again in reading. And so this is really great news as students are
starting off stronger each year across all grades. We also have beginning of the year data for math.
Similarly, for all grades, we are seeing increases.

[01:37:00–01:37:30]
for math as well. And then when we break it out for NES and PUA across all grades, we are also
seeing increases over the two year span. This is shifting to median growth percentile for reading.
And when we're looking at median growth, we're looking at the growth from fall to spring for last
year. And one of the things we want to highlight at this slide is 50% is the NAS at the typical
growth. And so what you see here is our

[01:37:30–01:38:00]
special education students in many instances are growing higher than typical growth of general
education students across the country. And so it's showing that they're growing at really incredible
rates. And that's with the exception of second grade, all grades, both NES and PUA, are above that
50th percentile threshold. For math, again, we see many grade levels that are above that threshold.
We have a couple grade levels that are below the threshold, and we are paying a lot of attention.",1,5,
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
to those particular grades. But we uh many of the grades again are continuing to be above typical
growth. One of the things that's important to highlight with special education is we have a little
over 21,000 students in special education, and they are all served in different instructional
settings based on what their R decides they need and based on their disability. And so this pie
chart shows the different instructional settings that we support students through.

[01:39:00–01:39:30]
The least restrictive setting is students who are serviced in their general education tier one
classrooms. So those are our students who are sitting in classrooms with our general education
students and a special education teacher is joining or pushing into that classroom to provide
additional support to the students. The kind of the middle of the continuum is what we call
resource, where they're getting pulled out of general ed and they're getting some support.

[01:39:30–01:40:00]
And they're getting some supports in a different setting with a special education teacher. And then
if you go to the farther right, the most restrictive environment, those are some of our students
that are sitting in our self-contained classrooms where they are there for the full day typically,
and they're getting services directly from our special education teachers. And so it's really
important when we're looking and supporting our special education students that we are ensuring they
get in the struct into the instructional setting that best suits their learning.",1,5,
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
This is some data that provides how our students are growing based on the setting that they're in.
And so you can see how our students are growing with no disability. They are at the 69th percentile
growth. But you see that our students that are in mainstream, so those are our students where
they're getting served in the general education classroom andor no instructional setting, which
means they're getting pulled for speech therapy or something like that, they are still growing above
typical growth. And that's good because again, it shows that growth is happening.

[01:40:30–01:41:00]
As you move to the right of this chart, kids are in more restrictive environments. You can't quite
conclude that they should be growing as high because sometimes these students will have more severe
disabilities. But we do look and pay attention to their growth over time. So we do want to support
all of these students again in ensuring they are continuing to learn and grow. This is for math,
where again you see in the mainstream and in the no instructional setting supports they are growing
a really a right.

[01:41:00–01:41:30]
Really right around typical growth or a little higher, and then our students in more restrictive
environments, sometimes with more severe disabilities, are in that 30 to 40 range. And that anchors
back to some of the work that we are doing as a district. Even if you look at this data, it is
apparent that our special education students can learn and can grow with the right supports. And so
we've really centered the work we're doing as a district to improve the outcomes of special
education students on these core beliefs. The first being that again, all students are.

[01:41:30–01:42:00]
capable of accessing grade level learning with the right support. And we really believe that and
support that as we think about how to service the students in a way that really enables them to
improve and achieve outcomes. The second belief is special education services and systems should be
designed to increase access to grade level learning. And so one of the things that we talk a little
bit about is if you have a student learning content in their general education course, and then you
have a student learning something totally different when they're getting pulled out, and you're
expecting a student with",1,4,
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
cognitive disabilities to make connections between the two, that can be really difficult. So, how do
we as an administration design a cohesive set of supports that really enhance student learning for
those individuals? And then finally, the third belief being that all educators and staff are
responsible for ensuring students with disabilities can access grade level learning. It's not just
our special education teachers, they are critical, but also our general education teachers and all
of our campus administration really looking holistically around how we support those students. So we
aim

[01:43:00–01:43:30]
So we anchor in these beliefs when we build and design the programs. And then we land on these five
strategic priorities as we move into the second semester. So, first and foremost, looking across all
instructional settings, how we improve the quality of instruction. Second, continuing to meet our
compliance expectations. The heart of compliance for us really is to ensure that a number of adults
that support our students are able to look at a student's progress and make the right decisions at
frequent points of time throughout the year to best service those students. We're investing
significantly enhancing.

[01:43:30–01:44:00]
data infrastructure with better underlying systems and technology. We want to focus on enhancing
parent supports, and then finally operating high quality functional programs. And so some of the
very specific programs we run, ensuring that they're high quality for our students. And that's it
for special education. Thank you, Chief Holt. I have two large questions. The first, and I know we
moved quickly here through the slides. It's great to see all the students are being successful, but
it appears",1,5,
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
that students at NES campuses are seeing greater growth in performance than students at PUA
campuses. Are there notable distinctions between the student populations or the severity of their
diagnosis or the program types that we should know about that could help explain the gap between the
populations? We can give a comprehensive data set on the different disabilities, but for the most
part, not really. There's about 15% of NES.

[01:44:30–01:45:00]
that are special education, 11 to 12 percent in PUA that are special education. So similar sizes,
the different instructional settings don't vary so much that it would account for this. So, you
know, I think one of the critical things is that for special education students, we oftentimes see
they need dedicated support for learning specifically their needs and where they are. And so that
differentiation and that support from those instructors, instruction and that learning is critical,
and we know.

[01:45:00–01:45:30]
at the NES schools during that second teach time they get more targeted support at grade level. And
so that's one thing that we do know and believe does help see the growth for NES. Thank you. Second
piece, I'm delighted to see improved parent communications here on the slide as a priority. What
specific strategies are going to be used to further build trust? And will these communications be in
multiple languages beyond sort of English and Spanish? And we have a number of things that we're
thinking of in this area.

[01:45:30–01:46:00]
First, we want to ensure parents are sitting at the table when the art is happening. And so
increasing the percent of parents that are able to join and participate in decisions being made
about their student and voice listening to them and making sure the students' individual individual
education plans are designed with that parent's input and voice. When we have an ARD, we always have
interpreters as needed so that every parent can engage in that discussion. And so that's really
critical for this work.",1,5,
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
One of the other things that we are looking at is ensuring that all parents receive progress reports
in special education based on their students' individual education plan goals in a routine way in
alignment with our when we generally send report cards. So every parent should get updates on the
progress their student is making. One of the other things we're looking to do is make sure there's
clarity in the process around school choice, specifically as it relates to special education
parents, so they can navigate the different schools for their students effectively. And then
finally, we do.

[01:47:00–01:47:30]
want to post more resources on just how parents can better understand special education and how it
works. What is an IEP? What do we know about how particular disabilities impact student learning and
really post supports that can help parents access that material and best advocate for their student?
We will also be launching a parent group to gain additional insight on what can also what else we
can do. Thank you so much.

[01:47:30–01:48:00]
Um the if you could go back to maybe slide three. Let's see. Yeah. One thing that um jumped out at
me was the number of students. Thank you for the end counts. Um year over year, the number of
students seem to be increasing. And that's notable, especially anecdotally. You hear a lot of you
know comments about people leaving the district, students leaving the district. But here",0,5,
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
it stood out to me that we these numbers seem to be increasing. And so can you comment on on that?
What's going on here? Are are are we getting more students that are being maybe diagnosed with some
sort of needs? Are there more students coming to the district? Could you help me understand that a
little better? Yes. One of the things that is critical in this work is identifying a student as
early as you can so that they can achieve they can receive the supports they need as quickly as they
can. And so ensuring we have systems.

[01:48:30–01:49:00]
in place where parents, where teachers, where staff can say, hey, we want to pay extra special
attention to this student based on what's happening instructionally in their work. What we generally
do is we monitor that student for a period of time, and then based on those results, we can send the
results of that to an evaluation committee that can determine this. And so when we put more systems
in place, and we when we have universal screeners that can check for things like that, we can just
make sure we're identifying all students appropriately as soon as possible so they get the services
they need.

[01:49:00–01:49:30]
Thank you. That that has been, I think, a consistent complaint that I think I've heard over time. So
it sounds like through these through these improved systems and processes, we are able to identify
students' needs and and address them. Right. So for example, in second grade, we have a universal
dyslexia screener that will just check for dyslexia across all students. And we're even exploring if
that if we can do that earlier. But we'll see an uptick sometimes between second and third for
students entering special education if they've been identified with dyslexia.

[01:49:30–01:50:00]
Yeah. Okay, thank you. Uh appreciate the report. Thank you. Um I would like to uh before we get into
the uh hearing from our next registered speakers, I'd like to welcome former trustee Judith Judith
Cruz here. So thank you for being here, thank you for your service and still your interest. Um okay,
so we're gonna go ahead now and uh hear from our remaining speakers, first in-person and those and
then those from Zoom. We will call in person the in-person speakers to the microphone and groups,
beginning with the speaker.",0,5,
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
speaker numbers that uh Ms. Smith will start with. Um we have seats in the front of the room, so
please uh uh come up when you're um in your when your number orders uh and and uh please state your
name when you come to the micro and we'll go ahead and begin could we have speakers number 36 to 46
come to the front row please and let's begin with 36 I'm so sorry we have a student who joined us
that let's have the let's go ahead and take our student first and parent Archer Walter for

[01:51:00–01:51:30]
Walter followed by Ellen Walter. I think we win all the schools that all these schools should make
to go.

[01:51:30–01:52:00]
you go to school at ten thirty and on birthday if we if we know that it's it is someone's birthday
you get them a gift. Math problem d you think you know the answers. A more sleep. B a longer",0,5,
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
day. See. A shorter day. It's your turn. Okay. Guess the answers now. Okay. You can keep going. If
you guess more sleep in a shorter day, those are the correct answers. Very good. Thank you so much.

[01:52:30–01:53:00]
Okay. Thank you. I'm okay. When I asked one of our longtime teachers what about this administration,
she would change if she could. All she did was sigh and say everything. She wanted the ability to
teach based off of full novels and not having to time everything and rush the kids as she
instructed.

[01:53:00–01:53:30]
As she instruct was instructed to pick up the pace. Another teacher said just having working AC
would be a game changer. One wanted resources for the GT kids instead of worksheets or the ability
to do hands on projects in class. These are teachers that are highly coveted for our students to be
in their classes. We hope every year they don't want to retire or leave our school. They are
overwhelmed with subpar curriculum and racing through the material. As much as us parents want to
help them, this is something only you can do.

[01:53:30–01:54:00]
Stop any S practices for all schools, bring back books, and let our teachers teach. Thank you.
Speaker 36, Charles Collins. Charles Collins, former teacher at Challenge Rhoda College High School.
I speak to consent agenda item 12 because it relates directed to my case. Although the board
overturned my non-renewal in December 2024, a subsequent term of contract was never issued.",0,5,
57,1:54:00,1:56:00,"[01:54:00–01:54:30]
I was instead harassed, intimidated, and subjected to fraud by HISD employees in violation of
consent agenda item 12. I filed a complaint in federal court because of because over 22,000 and
false overpayments were made without my knowledge or consent. And there is more than a $50,000
difference between pay periods just two weeks apart. Serious accusations have been made against me,
but none of them are true. So I asked the board to consider consider agenda item 12, take
corrective.

[01:54:30–01:55:00]
action and allow me to move forward with my life and career. Thank you. Thank you. My name is Kathy
Beasley. So now students at Cashmere Heights and Northside High School may possibly be bust to the
Barbara Jordan CTE Center. What an incredible and innovative solution to a problem that did not
exist. This is yet another example of how the zealous desire for control and power once again
outweighs what has been.

[01:55:30–01:56:00]
Again, it outweighs what is best for students in this district. This has never been about learning
or caring about the students. It has, however, been about cooked test score numbers and outrageous
abuses of power across HISD. At first, I thought you would see the error of how treating teachers
badly affects students, but I've realized this was the plan all along. The level of evil from the
state is horrendous enough, but the complicity of everyone who supports this board or works on it is
truly unbelievable. I rhetorically ask how do you look at yourself in the mirror every day and
accept that this is what you're doing to the children in this city?",0,5,
58,1:56:00,1:58:00,"[01:56:00–01:56:30]
Thank you. Hey, this is uh uh uh uh dear respected uh uh board members, president, and uh Mr. Miles.
Okay. Uh this is with regards to my uh child admission for uh into the Debek High School. So I have
not received a response to my email, so that's why I want to uh talk to you directly, Mr. Miles. I'm
respectfully requesting your approval for a hardship transfer and a magnet matrix exception so that
Alekia can uh my daughter Alekia can attend the Debek High School. So the concern is uh

[01:56:30–01:57:00]
the health science program at Westside High School, which she's currently studying, is not providing
the uh academic rigor or the practical training required uh for a student who is serious about uh a
health science career. So Hyla Alekia is highly motivated in this field and she genuinely needs the
level of education that Debek offers. And uh so uh yeah, so basically when I when I approached the
school choice, they said that uh it is uh not reflecting a student most recent performance and the
uh the uh matrix score is actually based on the seventh grade. So my point is like you know uh

[01:57:00–01:57:30]
The BM magnet score should be calculated. They have sent the request and uh performance is uh
ninety-nine percent time in the science we got. Thank you. Your time is up and um I'm sure someone
over here will will um connect with you and make sure that that we uh visit on that. Thank you.

[01:57:30–01:58:00]
My name is Jamie Russo, and last month I went before the board just a quorum of three. Mr. Gore
asked a question, and I wanted to answer his question, the opposing lawyer could not. He wanted to
know how my students compared to the other students at Mandarin. She answered with the data of the
star scores and implied that all students at Mandarin are smart. My data compared the student
against themselves, their growth. If they came in on a pre-K level not ready to read, or on third
grade, my data showed their growth for them for the year. All growing 100 plus points.",1,4,
59,1:58:00,2:00:00,"[01:58:00–01:58:30]
Hundred plus points, all 44 beautiful students. Mr. Gore said it was impressive. Mr. Campo then
later announced the Board of Managers overturning the recommendation that I received this summer. He
then announced in front of the 17 students and parents who spoke on my behalf that I was non
renewed, fired for upholding my ethical obligation for thirty-eight years.

[01:58:30–01:59:00]
I'm gonna give you one warning. You don't communicate in this way, so you can get it to the podium
and say whatever you want, but do it from there. Thank you, may begin. Shame. I'm speaking tonight
about the proposed sale of 3200 Center Street. I'm urging you to vote against the sale of this
historic property. Is the site of the Harper School named

[01:59:30–02:00:00]
after abolitionist, poet, orator, and suffragist Frances Ellen Watkins Harper, a free black woman
born in Maryland in 1825. This school is a significant part of Houston history. The first building
at this site was a wooden structure built in 1911. The current building was built in 1927. That's
nearly 100 years ago. In addition to its age, it is a made the Harper School.",0,5,
60,2:00:00,2:02:00,"[02:00:00–02:00:30]
Was originally the Harper Colored School during the period of segregated public education in
Houston. Thousands of African American students, teachers, and administrators worked and learned
together for the majority of the 20th century. Later, this became the Harper Alternative School.
Thank you, your time is up. Thank you.

[02:00:30–02:01:00]
Dr. Denise Wilburn, thank you for closing way too many libraries serving the most marginalized of
our students. You saved us time. Instead of banning books title by title, you just banned libraries.
By doing so, you stirred up a lot of people in this community who care about students.

[02:01:00–02:01:30]
the joy of reading, and access to books as a facet of a strong public school system. And you are
creating an opportunity and an environment for our students to become knowledgeable, articulate,
very capable speakers as they come up and speak to you about their lived experiences every single
day. Thank you for showing who you are with every decision you make.

[02:01:30–02:02:00]
with every report that is spoken from this place. Thank you. Thank you. Dr. Pamela Bowlin, Mr.
Miles, he vowed that he would provide high-quality instruction to every child. But his version of
high-quality instruction actually.",0,5,
61,2:02:00,2:04:00,"[02:02:00–02:02:30]
contradicts the research. He says his critics don't know what they're talking about. However, Lisa
Falkenberg recently went to the authors of that very of those very programs that he's supposed to be
doing correctly, and they all indicated that he's doing them incorrectly. He also promised to keep
the best teachers and replace the failing ones. Those who left, he said, were not in in interested
in excellence. Apparently.

[02:02:30–02:03:00]
Apparently, Bel Air High School, nationally acclaimed, was brimming with lousy teachers because
loads of them left after Miles' first year, and forty-seven more left last year. Thank you. Like
Robert Kennedy, who is not a doctor but believes he knows more than.

[02:03:00–02:03:30]
the entire medical community. Mr. Miles possesses a level of hubris that is hard to exaggerate.
Actual education experts know the number one factor in student success is a positive school culture,
and that real definition of a positive school culture is one where students feel they are valued and
they belong. That is accomplished when teachers connect with students and tailor lessons to meet
their needs, not by firing beloved teachers in front of their students or eliminating the magnet
programs that are the only reason that many kids come to school. You just heard from students who
told you this.

[02:03:30–02:04:00]
This. One of them literally said that the magnet program teacher saved her life, and that removing
the program would destroy school community. Robert Kennedy thinks the way to make America healthy is
to bring back preventable childhood diseases by eliminating vaccines. Mr. Miles thinks the way to
improve schools is to destroy communities. You can act like the political understanding the harmful
policies of a disqualified leader, or you can listen to actual experts and do something.",0,5,
62,2:04:00,2:06:00,"[02:04:30–02:05:00]
Good evening. Uh, name is Greg Norwood. I'm the lead organizer for Houston Fraction Network, and I
know you've seen a couple of us here uh today. Students, access to a broad diverse range of
literature is directly connected to their post center post secondary opportunities. Young people
read stories that reflect their identities and expose them to new cultures, ideas, and ways of
thinking that develop the critical skills that colleges and employers say they need most curiosity,
empathy, problem solving, and the ability to navigate a complex world. A rich literary landscape
doesn't just help a child learn to read, it helps them imagine themselves in places they've never
seen, uh in futures they've never experienced.

[02:05:00–02:05:30]
Uh, in future they never experience. Uh when we narrow what students can read, we narrow what they
can dream. So when we expand access to high quality and diverse literature, we expand their pathways
to education, the workforce, interpreneurship, and uh or whatever path they choose to take. Hear me
well. I'm merely here as a friendly reminder that we don't lose sight of the fundamental truth that
protecting students' access to a wide range of diverse reading uh options is protecting literacy.
It's about a post-it choices and chances for our kids, taking their time and your commitment to
their future. Thank you.

[02:05:30–02:06:00]
Hello. My name is Devana Trumbull with the Houston Parent Action Network. I am here to emphasize the
point that decisions about our schools must be made with parents and the community at the center,
not after the fact. We know our students, their goals, and the challenges they face. Their voices
are essential in shaping programs, opportunities, and supports that truly meet students' needs. So
too often decisions are made with data alone, but data cannot replace lived experience, insight, and
perspective from those most affected. When parents are fully informed, included early, and",0,5,
63,2:06:00,2:08:00,"[02:06:00–02:06:30]
given meaningful opportunities to contribute. Schools become stronger, programs become more
effective, and students thrive. This is not just about one program or one pathway. It's about
building a culture of collaboration, trust, and accountability between the district and the families
it serves. Thank you for your commitment, deep ongoing engagement with parents and community
members, ensuring our voices guide decisions at every stage. True equity and opportunity only have
offering myself as a resource in this effort. Thank you. Thank you.

[02:06:30–02:07:00]
Could the next 10 speakers please come to the front row? Number 46 is next. Good evening. My name is
Ruth Kravitz. I'm a former longtime Northside teacher and administrator. I helped build Northside's
AP program, created the master schedule that allowed meaningful collaboration to build the bar with
the Barbara Jordan Kate Center. Northside and Kasmer are now NES schools, and the damage has been

[02:07:00–02:07:30]
severe. Fine arts and STEM programs at Northside have been gutted, and the parking lot that was once
full of teachers staying late to support students now sits empty. Now HISD is preparing to eliminate
more than half of the magnet pathways, gutting enrollment even further. This is not increasing
opportunity for kids, it's dismantling it. I fully support centralized Kate centers for high cost
programs like welding and HVAC, but there's no justification for removing low startup programs like
graphic design and web development and capping Northside's culinary programs.

[02:07:30–02:08:00]
Culinary program makes no financial sense given that the district invested significant bond dollars
to build the two state-of-the-art kitchens in the last ball. Thank you. Melissa Yarbrough. This
proposal Ruth is talking about eliminates popular magnet and CTE programs at Northside, Cashmere,
and Heights, and forces students to be bust to Barbara Jordan instead. They offer dual credit,
strengthen. Sorry, with my spot. CCMR outcome and anchor magnet enrollment.",0,5,
64,2:08:00,2:10:00,"[02:08:30–02:09:00]
removing them destabilizes schools, especially the two already targeted by NES. This justification
that these programs no longer align with labor markets rings hollow when many other HISD high
schools will continue offering graphic design and related pathways. The only schools losing programs
are the three closest to Barbara Jordan. Why? To artificially inflate enrollment at Barbara Jordan,
so Superintendent Miles can claim it's bursting at the seams and justify additional CTE centers.
Projects already ballooning from 130 million to over 180 million?

[02:09:00–02:09:30]
And when magnets are gutted and enrollment drops, we all know what comes next. Consolidation. Miles
is you from Thank you. What is a library? During an after school program, a third grader asked me,
What's a library? As we sat in the room formerly known as a library that was filled with books. I
gestured around the room and said, Yeah, you're taking

[02:09:30–02:10:00]
Yeah, you take these home, bring them back, read them. His eyes widened and he said, Wow, we can
take these home. Uh-oh, sister Mama Sanya, we get in trouble if we even touch these books. My eyes
watered at his words, and for a brief moment I traveled back to the period of enslavement when my
ancestors and ancestors faced severe penalties for just wanting to see a book. They were penalized,
chastised, traumatized. They received brutal beatings, whippings, latches, mutilation, foresale, and
even",1,5,
65,2:10:00,2:12:00,"[02:10:00–02:10:30]
For sale and even death for even just having a book. Thank you, F. Mike Miles, and the Board of
Managers for reviving this spectrum of brutality of my twenty twenty five and give us back our
night. Thank you.

[02:10:30–02:11:00]
I'm Christy Michelle Brewster. Floyd, are you ever planning to adhere to the students' IEPs who are
SPETS identified? Will you stop slow rolling the special ed assessments at the campuses? As a
qualified certified school nurse of 35 years, my department had to follow IEP guidelines, the state
and federal ones. Why aren't you? Is your answer six seven? Do you understand the brevity of the
issue?

[02:11:00–02:11:30]
but I forgot you're not certified, you're definitely not qualified. So is it the other reason?
Miscommunication at the campus level. Or are you clapping back? Because maybe you or a family member
was sped referred? Well, you might better get yourself together because Commissioner Al Fafa might
have to call you in for a memorandum of record. Thank you.

[02:11:30–02:12:00]
I have four kids who graduated from the Heights High School Magnet program. One is getting his
degree from Purdue in May in UX design, which is something he became interested in through the
Magnet program. Um I thank you for pulling this from the consent agenda, but I want to talk about
the community engagement that went up on the board, which is a slate of information sessions, which
is not engagement, and a vote five days later, which gives no time to pivot and see the",0,5,
66,2:12:00,2:14:00,"[02:12:00–02:12:30]
things that might need to be changed. Constraint three says you need to look at the impact on
programming and school option options. School choice has already started. Heights is an A-rated
campus with excellent C C MR ratings, partially because of the excellent magnet CTE ratings uh
offerings. What's going to happen when those are gone? Does anyone know the college bounds uh uh
career program IB requires CTE?

[02:13:00–02:13:30]
Thank you. Hello, I'm Ann Eagleton. I'm here speaking on agenda item 14, which was uh a revision of
EL local. It was put on the consent agenda. However, there's no policy to look at. I'm struggling to
understand how you put on the consent agenda something that has not been read, seen, or viewed. I
know that lies with the superintendent and the board.

[02:13:30–02:14:00]
Attendant and the board president. This is the reason why the public doesn't trust you. Is things
magically appear on a consent agenda that it's obvious nobody's thought about it. I understand EL
number 15 is still on with ELA local. Those two policies are a hand in a glove, so you probably
ought to pull that off the agenda as well. I don't know what you're trying to pull with these
partnerships, but I really need you to focus on getting us out of the TEA doghouse and not going
down 1882 partnership rabbit holes and",1,5,
67,2:14:00,2:16:00,"[02:14:00–02:14:30]
magical trips with Mr. Thank you. Good evening. So in school, I was not a very good science student,
yet I do remember Newton's third law: namely, that for every action there is an equal and opposite
reaction. Routing kids in schools to Barbara Jordan sounds great, yet you need to understand the
other side. In the coming weeks, every eighth grader must choose a CTE path.

[02:14:30–02:15:00]
The CTE pathway. Under this plan, many will have to leave their home campus and give up an entire
class period for travel. That one lost period is a lost opportunity. A student who wants to study
automotive technology, aspires to take AP calculus, or hopes to play volleyball cannot do all three
if travel takes a slot. Their choices disappear before high school even begins. Board of managers,
as you continue to have shiny initiatives shared with you that offer bold promises, push past the
bluster and dig deeper to identify and fully consider what can be lost for our students.

[02:15:00–02:15:30]
If a proposal strips away advanced coursework, limits choice, and narrows who kids can become, it is
the wrong proposal. Thank you. Thank you. Hello. I'm here because of the proposal to remove seven,
seven of our ten career pathways at Heights High School, amongst other career pathways at Cashmere
and Northside, with no on site replacements and instead requiring busing. Consider that for Heights
to Barbara Jordan, that's

[02:15:30–02:16:00]
a round trip of an hour. Two to three days a week for one class, students are learning or leap,
sorry, are losing two to three hours of learning each week. My daughter is among the 40% of students
at Heights that are in these seven pathways. I commend you for pulling this from the non-consent
agenda, but warn that the recommendations ignore your constraint number three. Changes to
specialized programs like these require stakeholder engagement. Parents like me learned about this
only.",0,5,
68,2:16:00,2:18:00,"[02:16:00–02:16:30]
by seeing this on your agenda. We have not been engaged. Engagement is not holding one meeting to
tell us what you've already decided. When this item returned, please work alongside your schools,
your teachers, and parents, as well as your communities. Thank you.

[02:17:00–02:17:30]
My name is Morgan Chavers with the Houston Parent Action Network. I am reaching out because the way
SB 13 is implemented will directly affect students' ability to access the literature that preserves
our history, our culture, and our truth. Too often, books that reflect black life are the first to
get set aside and overlooked. Students should not have to wait for the stories that help them
understand who they are and what is possible for their future. Literacy is more than reading a text,
it shapes confidence, critical thinking, identity, and long term opportunity. Students who engage
with diverse literature.

[02:17:30–02:18:00]
are more prepared for college, career, and the world. When access to those voices are limited, the
gaps follow students long past graduation. As you implement SB 13, I'm asking that transparency,
urgency, and equity guide every step. The choices that you make will ripple into students' post
secondary outcomes and their sense of what they can achieve. Thank you.",0,5,
69,2:18:00,2:20:00,"[02:18:00–02:18:30]
In a radio, oh Laura Henry, I'm a parent. In a radio interview with Houston Matters, Miles said,
I've heard this thing about test prep forever, but I haven't heard a person define it. I'll define
it. ELA test prep is an opportunity to practice strategies, best guessing, and familiarity with
keywords in order to optimize test scores. If you walk into a classroom and see students answering
multiple choice questions using star stems, that's test prep. If students are only allowed read,
answer, cite, explain typewriting, also test prep. Test prep doesn't involve critical thinking
because it's not bet it's best not to think too much on a

[02:18:30–02:19:00]
standardized test. Test prep ignores or minimizes non tested teaks. If you look closely, you'll see
that kids who are drilled in star stims can answer questions just by reading the text around the
question. And the timers support skimming. As a result, kids don't find value in reading, they don't
see a purpose for it. If the superintendent needs test prep defined, he can't possibly understand
the harms. It's very important that you guys start to figure out what test prep is. Thank you.

[02:19:00–02:19:30]
That's another horrible feature. Could all remaining speakers come to the front row, please? Number
56. Hi, Mindran. I'm a HIC teacher. Speaking on item 15. On page 89 in the agenda, you are deleting
ELL ELA local and you don't know what you're replacing it with. Um item 14, policy EL Local, covers
in-district charter schools and promises to promises changes to cover processes and oversights for
the new 1882 partnerships.

[02:19:30–02:20:00]
Partnerships, but there's no text attached. Um, the next item deletes ELA local, which is a detailed
plan of oversight of performance contract schools, which is exactly what 1880 schools will be. That
common sense policy is a result of financial scandals in partnership schools. Taxpayers need a
policy that protects our assets from shady 1882 practices. We demand that you vet the partners
properly, allow for meaningful oversight, and above all, demand transparency. Under Miles, 1880
school eighty two schools will be black holes where accountability for the operators is nil and
information never leaks out. As a charter school operator, this is his best.",0,5,
70,2:20:00,2:22:00,"[02:20:00–02:20:30]
life. He hopes you will not notice that by deleting ELA local without providing the replacement, you
don't even know what you were voting for. You didn't internalize your Michelle Williams, Houston
Education Association, and I'm speaking on behalf of the Special Education Monitoring. You can add
this to your monitoring report. TA investigated the following allegations. Did the LEA ensure that
the individualized education programs, IEP of students on NES campuses were

[02:20:30–02:21:00]
implemented in accordance with 34 CFR. TEA determined the following noncompliance and required the
corrective actions of the LEA. The LEA did not ensure that it implemented students' IEPs in
accordance with 34 CFR. You all removed my principal, he's the scapegoat. But I did a favor. I filed
an educator misconduct complaint for all the people in the North Division because y'all have a high
performance culture.

[02:21:30–02:22:00]
Culture, and I don't thank me. It's the least I could do for H I S D. Thank you. Thank you. My
goodness, this is a top public education has done well. Did you hear these people? And I think I'm
old enough to have taught some of you. Thank you, thank you, thank you, thank you, thank you. I
thought we also had a great Christmas present, Mr. Superintendent Miles. You got a good",1,5,
71,2:22:00,2:24:00,"[02:22:00–02:22:30]
Christmas present. They eliminated the star. And it wasn't by the inner city people, it's by the
folks in the boondocks, those GOPs, okay? Eliminated it. Said they didn't want any more ta testing,
endless practice testing. That's in the bill. I'm wondering why we're going over this. Y'all should
be packing. Get you some boxes. Go to the liquor store. Liquor store always has boxes. I'm
representing the community of Northeast where we're battling high water bills.

[02:22:30–02:23:00]
our center uh center point energy who has eliminated our uh electricity and of course we have the
creative they want to know why you uh have commercials thank you for eliminating the stuff that's a
very important thing to do

[02:23:00–02:23:30]
Hi, good evening. My name is Brooklyn Goria, and I'm a former HISD parent. My elementary age
children have contributed to this school year's approximately 8,200 student enrollment decline. The
shame comments tonight earlier, I'm sure they hurt and stung, and that's why they're probably quick
action by you, Mr. Campo. But I want it to be clear to those who are new to the board that the
people who attend these meetings and their voices and they speak out, those voices, they're not
outlier.

[02:23:30–02:24:00]
fringe voices. They're the majority. Um are shamed whenever HISD parents and teachers gather. You
are shamed in school parking lots. You're shamed when parents run into each other at the aisles of
HEB. You are shamed when we are at our children's sports events. You're shamed when we gather at
family functions.",1,5,
72,2:24:00,2:26:00,"[02:24:00–02:24:30]
Hi, I'm Jesse Heiner. I um I know that it a lot of it us here might seem like we're just here to
cause messes, and I'm actually here because we just care very, very deeply about the students um in
our neighborhood, especially mine. Um I wanted to ask just really just one thing of you all today.
Um next week on Thursday, there is a board meeting, and I would really hope.

[02:24:30–02:25:00]
that board members will actually attend. So, Ms. Cruz Arnold, Mr. Lauren Gore, and Mr. Rekempo, I'd
actually like to thank you for doing your job last week, or sorry, last month, and attending the
board hearing. I really hope that I will see the rest of you at next week's hearing because if
you're going to fire double the amount of teachers that the state average is, you could at least go
in person and look them in the face when you fire them.

[02:25:30–02:26:00]
Thank you. Thanks. Franklin Tamborello, just a minute. We need to see him on the screen. Just a
minute. We can't hear you. Mr. Tamborello, will you start over, please? We need to see you on the
screen. One second.",0,5,
